21/09/08 09:18:09 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
Using Spark's default log4j profile: org/apache/spark/log4j-defaults.properties
21/09/08 09:18:13 INFO FileInputFormat: Total input paths to process : 10
21/09/08 09:19:58 WARN BLAS: Failed to load implementation from: com.github.fommil.netlib.NativeSystemBLAS
21/09/08 09:19:58 WARN BLAS: Failed to load implementation from: com.github.fommil.netlib.NativeRefBLAS
21/09/08 09:21:14 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:14 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:14 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:14 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:14 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:14 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:15 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:16 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:17 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:17 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/08 09:21:17 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
