21/09/07 16:22:43 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
Using Spark's default log4j profile: org/apache/spark/log4j-defaults.properties
21/09/07 16:22:46 INFO FileInputFormat: Total input paths to process : 10
21/09/07 16:24:38 WARN BLAS: Failed to load implementation from: com.github.fommil.netlib.NativeSystemBLAS
21/09/07 16:24:38 WARN BLAS: Failed to load implementation from: com.github.fommil.netlib.NativeRefBLAS
21/09/07 16:25:50 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:50 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:50 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:50 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:50 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:50 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:51 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:52 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:52 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:52 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:52 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:52 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:52 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:53 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:54 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:55 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:55 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:55 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
21/09/07 16:25:55 WARN ShippableVertexPartitionOps: Joining two VertexPartitions with different indexes is slow.
